id_cliente,nombre,email,telefono,direccion,riesgo_acumulado,rol,id_transaccion,monto,pais_origen,pais_destino,banco_destino,id_alerta,descripcion_alerta,fecha_creacion_alerta,nivel_severidad,resuelta,tipo_usuario,direccion_ip,tipo_conexion
38b9b246-ebf3-4255-bcac-06d330bc906a,Usuario 29,user29@example.com,502-55000017,"Zona 3, Ciudad de Guatemala",6.79,Cliente,475976f5-923b-4aed-80d8-50bfac86eb93,9076.26,Guatemala,EE.UU.,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.86.168,WiFi
e18a4fe2-f52d-42c4-a1b7-a664e2431502,Carlos Pérez,carlos.pérez@example.com,502-55000000,"Zona 1, Ciudad de Guatemala",2.75,Cliente,520dd5fa-0217-4e76-b3f0-e3b6e066e00c,516.25,Guatemala,México,BI,a5044ca2-00d6-463f-9e6c-4c525a56166e,Fraude detectado,2025-02-28,2.0,True,Normal,192.168.28.191,Cable Ethernet
314cd995-4721-4d34-879d-e98f1cb54a35,Ricardo Ramírez,ricardo.ramírez@example.com,502-55000008,"Zona 9, Ciudad de Guatemala",5.59,Cliente,c4879a2b-0e2e-41b7-851d-4fe98a1ea2d4,7271.35,Guatemala,EE.UU.,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.30.50,VPN
4a1b5d12-b1c7-4cdf-9f14-cdaa6404e66a,Usuario 59,user59@example.com,502-55000047,"Zona 3, Ciudad de Guatemala",3.69,Cliente,a08973cf-b4c0-4e80-8257-a516b0615b20,5858.22,Guatemala,EE.UU.,BI,ad53bbd6-30e9-43a1-a3ec-c9055840762b,Alerta automática,2025-02-28,3.0,True,Normal,192.168.196.132,Datos móviles
08c6af34-076f-4a28-adbe-098ab61fc760,Elena Martínez,elena.martínez@example.com,502-55000005,"Zona 6, Ciudad de Guatemala",1.05,Cliente,037fdc59-e7bb-4858-88a3-db95548aa694,1028.13,Guatemala,España,Banrural,e5274a63-2dd1-4fd2-94c6-8f9c50bd83c7,Transacción inusual,2025-02-28,4.0,False,Normal,192.168.231.22,Datos móviles
5e85fc8a-4871-44e5-895c-428576afacb8,Usuario 19,user19@example.com,502-55000007,"Zona 8, Ciudad de Guatemala",1.39,Cliente,286f0d5a-3d4c-4f5d-b0f5-cc0c91ad7f6a,9460.79,Guatemala,México,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.21.120,VPN
326c1d75-3dcc-4f72-92b7-467740c68f47,Usuario 79,user79@example.com,502-55000067,"Zona 8, Ciudad de Guatemala",4.02,Cliente,df2b8a59-e1de-49e9-a101-8c42498301f7,9231.67,Guatemala,Panamá,BI,c455f6bd-5954-40e0-b978-2cc638047eaa,Alerta automática,2025-02-28,4.0,False,Normal,192.168.146.209,Cable Ethernet
6eb628a5-c26c-4202-99cf-ed1dd3a4cde3,Gabriela López,gabriela.lópez@example.com,502-55000007,"Zona 8, Ciudad de Guatemala",6.38,Cliente,5828ae63-9461-462c-941b-73ae28532f5e,8667.77,Guatemala,EE.UU.,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.202.107,WiFi
6eb628a5-c26c-4202-99cf-ed1dd3a4cde3,Gabriela López,gabriela.lópez@example.com,502-55000007,"Zona 8, Ciudad de Guatemala",6.43,Cliente,e0d4d566-aa3d-424d-a02c-20ed5c24a551,3856.12,Guatemala,España,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.24.187,WiFi
56694307-c333-4fb4-8248-cc50bb5bb907,Usuario 96,user96@example.com,502-55000084,"Zona 10, Ciudad de Guatemala",2.42,Cliente,04613979-4f90-4250-81f4-dbca4537683f,2714.03,Guatemala,EE.UU.,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.23.112,WiFi
76a63294-9bee-4f08-b57f-bc22604c262e,Usuario 95,user95@example.com,502-55000083,"Zona 9, Ciudad de Guatemala",9.2,Cliente,6f44a163-822b-4610-9bd2-536435f588af,1021.53,Guatemala,EE.UU.,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.238.135,WiFi
d7b47fd0-54c0-402f-9cf2-6f8259f82260,Usuario 82,user82@example.com,502-55000070,"Zona 11, Ciudad de Guatemala",4.31,Cliente,bd663c89-2d6f-47f2-97a3-6dec665928f1,844.46,Guatemala,Colombia,BI,2fbf80ac-7909-41f9-95b9-f3455244ce91,Alerta automática,2025-02-28,1.0,True,Normal,192.168.188.73,VPN
bcacd15c-6419-4cf1-ae0b-5e8c0fa24c8f,Usuario 81,user81@example.com,502-55000069,"Zona 10, Ciudad de Guatemala",9.8,Cliente,10cc31b0-e93b-41f5-9cdf-67d8ab533485,7206.73,Guatemala,Colombia,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.188.209,WiFi
1c2dbee7-e1e0-4624-aeb9-75cffa16fab4,Usuario 93,user93@example.com,502-55000081,"Zona 7, Ciudad de Guatemala",1.68,Cliente,3b2c8ed9-381a-497a-985c-d70856777d0c,392.08,Guatemala,Colombia,BI,e697f437-4376-4d8c-af06-77516a10dfef,Transacción inusual,2025-02-28,2.0,True,Normal,192.168.187.196,Datos móviles
8c0250b6-4a72-4184-98ad-44f8c0e83fd5,Usuario 60,user60@example.com,502-55000048,"Zona 4, Ciudad de Guatemala",3.24,Cliente,d9919a1f-957e-4b1a-bbe9-04aef549dc8e,1931.22,Guatemala,España,G&T,4669ae73-5d38-4fd6-8dba-eb6309592f34,Alerta automática,2025-02-28,4.0,True,Normal,192.168.196.97,WiFi
650293ae-f5a1-4cec-acc1-64e2c81ccbd6,Usuario 85,user85@example.com,502-55000073,"Zona 14, Ciudad de Guatemala",8.02,Cliente,765527ff-f6f6-4cbf-89ed-c204f34f1262,3598.97,Guatemala,México,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.63.115,Cable Ethernet
be7a5fc9-c7a7-4012-b5fb-9a1270a8bbac,Usuario 97,user97@example.com,502-55000085,"Zona 11, Ciudad de Guatemala",4.37,Cliente,e90edcef-caaa-4b94-a0b2-7f11de683f03,1490.25,Guatemala,España,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.209.210,VPN
bcd04ab4-5593-49db-802e-8a598078a12b,Usuario 83,user83@example.com,502-55000071,"Zona 12, Ciudad de Guatemala",6.78,Cliente,99de8bf7-3a52-4bc7-9c78-bb0bb4769c15,7830.22,Guatemala,Panamá,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.104.249,VPN
ebe2ac10-92f9-436b-a57a-654610193d0e,Jorge Herrera,jorge.herrera@example.com,502-55000004,"Zona 5, Ciudad de Guatemala",5.37,Cliente,100ee2a2-5c29-4b8f-8bb8-971b42520d3e,765.33,Guatemala,Colombia,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.68.40,Datos móviles
38b9b246-ebf3-4255-bcac-06d330bc906a,Usuario 29,user29@example.com,502-55000017,"Zona 3, Ciudad de Guatemala",6.79,Cliente,952e2a27-dc64-49f3-9720-459fbce98737,2296.87,Guatemala,España,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.207.111,Datos móviles
be7a5fc9-c7a7-4012-b5fb-9a1270a8bbac,Usuario 97,user97@example.com,502-55000085,"Zona 11, Ciudad de Guatemala",4.37,Cliente,bc03e053-b6e0-4630-9c40-d08bed9b2904,8859.33,Guatemala,EE.UU.,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.236.209,Cable Ethernet
b5845c87-e632-489d-b6f1-c2a610359d91,Usuario 99,user99@example.com,502-55000087,"Zona 13, Ciudad de Guatemala",5.53,Cliente,cebd68e5-b3bd-4979-9330-99eb565a477c,4823.03,Guatemala,Colombia,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.40.229,WiFi
8a24aaa3-72f7-45dd-a2a0-21f44db8c3ca,Usuario 45,user45@example.com,502-55000033,"Zona 4, Ciudad de Guatemala",9.28,Cliente,b5445422-4265-4ff2-b6c8-d72bb66b80e7,1719.09,Guatemala,Panamá,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.101.253,Datos móviles
a7ef4540-dd67-45ac-9f29-cf9603e522e6,Usuario 64,user64@example.com,502-55000052,"Zona 8, Ciudad de Guatemala",4.49,Cliente,54893092-cc47-4aa6-8693-7bacdae8aaea,4746.33,Guatemala,EE.UU.,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.123.75,Datos móviles
6d866581-9736-4745-8ab5-8632cb785616,María Fernández,maría.fernández@example.com,502-55000003,"Zona 4, Ciudad de Guatemala",7.69,Cliente,ce5ff567-d014-4e23-bb00-a7682fd724b1,8841.22,Guatemala,España,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.62.115,VPN
c951c46f-14e8-4a55-b743-7f7b1b607d0e,Usuario 40,user40@example.com,502-55000028,"Zona 14, Ciudad de Guatemala",9.62,Cliente,08834182-c6aa-4354-a010-00479f676aed,7908.68,Guatemala,España,BAC,051f060c-14d6-46cc-ba92-707aedaf0cd8,Alerta automática,2025-02-28,2.0,True,Normal,192.168.31.111,Datos móviles
7d6ec107-4af9-409d-bf73-971d218b37e3,Pedro Sánchez,pedro.sánchez@example.com,502-55000006,"Zona 7, Ciudad de Guatemala",9.5,Cliente,90b3da31-2753-4ae6-be96-8c4d35bb923d,3354.01,Guatemala,España,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.236.227,Datos móviles
5c0a249d-1b7d-4bca-afb1-432540b4b6b3,Usuario 55,user55@example.com,502-55000043,"Zona 14, Ciudad de Guatemala",4.33,Cliente,32aa0172-d693-45da-9423-b51c526b2540,7093.01,Guatemala,Panamá,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.43.47,Cable Ethernet
e6878c16-d766-450c-a82e-9dd2a5ac4b05,Usuario 12,user12@example.com,502-55000000,"Zona 1, Ciudad de Guatemala",8.71,Cliente,cf86acb8-0fb2-4b4f-9d67-baa90f45653b,8546.7,Guatemala,EE.UU.,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.228.160,Datos móviles
9f69371a-161f-41b6-9f16-4a20ef392d5c,Usuario 38,user38@example.com,502-55000026,"Zona 12, Ciudad de Guatemala",6.56,Cliente,49850abe-7194-45f5-8293-e69fede463da,4664.12,Guatemala,Panamá,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.12.221,Datos móviles
b84756fb-7e09-44fa-9b2c-bfb72896df8e,Usuario 54,user54@example.com,502-55000042,"Zona 13, Ciudad de Guatemala",9.4,Cliente,c7ede112-0008-43dd-b249-5f26a0c64178,3095.31,Guatemala,Colombia,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.216.29,Cable Ethernet
3fe018c8-6dfc-4076-bf56-7f7db8a790e4,Luis Gómez,luis.gómez@example.com,502-55000002,"Zona 3, Ciudad de Guatemala",3.21,Cliente,9fd54027-97eb-41d8-8324-e24b5a2b3ca6,6876.35,Guatemala,Colombia,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.34.216,WiFi
d1e9d4af-3d3e-4636-be0c-40fd24057c97,Usuario 76,user76@example.com,502-55000064,"Zona 5, Ciudad de Guatemala",3.95,Cliente,70f7509d-09da-4dbf-8f96-7a76f0baf839,2532.05,Guatemala,México,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.217.83,Cable Ethernet
381956c5-a785-4948-b5eb-f75709e0685e,Usuario 80,user80@example.com,502-55000068,"Zona 9, Ciudad de Guatemala",9.92,Cliente,65dbe76e-1848-436b-9864-2a52dc90b9d4,5354.94,Guatemala,EE.UU.,BAC,51f8909e-9348-43af-be2a-09a6a92b0695,Fraude detectado,2025-02-28,4.0,False,Normal,192.168.14.51,Datos móviles
66201892-19fa-4a92-ba7e-8fa04c9d00fb,Usuario 73,user73@example.com,502-55000061,"Zona 2, Ciudad de Guatemala",9.62,Cliente,f792c510-7fe4-4ff7-9e5a-5ba3bc2d3a02,843.3,Guatemala,México,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.49.228,VPN
bcacd15c-6419-4cf1-ae0b-5e8c0fa24c8f,Usuario 81,user81@example.com,502-55000069,"Zona 10, Ciudad de Guatemala",9.8,Cliente,a635f8a8-fc86-412d-865c-755c1acbd711,8258.69,Guatemala,EE.UU.,Banrural,0dc6c002-462e-465d-9661-3851dc3fc5ba,Alerta automática,2025-02-28,2.0,True,Normal,192.168.213.202,WiFi
1c2dbee7-e1e0-4624-aeb9-75cffa16fab4,Usuario 93,user93@example.com,502-55000081,"Zona 7, Ciudad de Guatemala",1.68,Cliente,66117767-fdab-462e-82d4-615c8eea3038,2714.39,Guatemala,España,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.235.111,Datos móviles
bcacd15c-6419-4cf1-ae0b-5e8c0fa24c8f,Usuario 81,user81@example.com,502-55000069,"Zona 10, Ciudad de Guatemala",9.8,Cliente,c07c867c-9ca6-4877-9649-d6780d15ab01,5533.65,Guatemala,EE.UU.,BI,880fda16-1e23-4f94-8dda-aab68ab67d6b,Alerta automática,2025-02-28,2.0,False,Normal,192.168.226.92,WiFi
a56d0a9f-eed7-4b5d-9d62-5e388bf85a8b,Usuario 78,user78@example.com,502-55000066,"Zona 7, Ciudad de Guatemala",1.44,Cliente,ee118aab-1d02-4355-8eae-1c446bab4112,3354.23,Guatemala,España,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.66.147,WiFi
a7ef4540-dd67-45ac-9f29-cf9603e522e6,Usuario 64,user64@example.com,502-55000052,"Zona 8, Ciudad de Guatemala",4.49,Cliente,18da1ef1-88fe-45cf-b1ee-9048622aa381,6732.38,Guatemala,México,G&T,d94ba8c6-8abd-4a51-992c-ef5c63e0cc46,Fraude detectado,2025-02-28,2.0,False,Normal,192.168.1.61,Datos móviles
8a24aaa3-72f7-45dd-a2a0-21f44db8c3ca,Usuario 45,user45@example.com,502-55000033,"Zona 4, Ciudad de Guatemala",9.28,Cliente,09d13f02-0256-4969-8e3b-3ed9cd19ed77,2447.93,Guatemala,Panamá,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.193.22,WiFi
95f78df0-aa4f-4edf-bfa4-b4c4b0354907,Usuario 72,user72@example.com,502-55000060,"Zona 1, Ciudad de Guatemala",6.82,Cliente,201c624f-6acf-4a9a-875b-bec9ca16ae36,2158.13,Guatemala,Panamá,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.164.213,WiFi
014c12f7-89b2-4f54-8ac4-4bee2c71146f,Usuario 44,user44@example.com,502-55000032,"Zona 3, Ciudad de Guatemala",9.46,Cliente,37851bc9-ec63-4a5f-bbbe-36ec0b23f0c7,8431.39,Guatemala,México,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.223.85,Cable Ethernet
3fe018c8-6dfc-4076-bf56-7f7db8a790e4,Luis Gómez,luis.gómez@example.com,502-55000002,"Zona 3, Ciudad de Guatemala",6.23,Cliente,4df93aab-e6ed-4803-8ea7-f871adf122d2,4162.86,Guatemala,Panamá,Banrural,d699a807-c238-4135-97ca-8c3c232e1ee1,Fraude detectado,2025-02-28,2.0,True,Normal,192.168.49.151,Datos móviles
8cf58c3a-2979-4dea-a274-b90f9c31e836,Usuario 47,user47@example.com,502-55000035,"Zona 6, Ciudad de Guatemala",5.82,Cliente,5d49c333-81cb-45ab-8c6b-ddf276f5ee3d,4056.52,Guatemala,México,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.217.41,Cable Ethernet
e18a4fe2-f52d-42c4-a1b7-a664e2431502,Carlos Pérez,carlos.pérez@example.com,502-55000000,"Zona 1, Ciudad de Guatemala",2.75,Cliente,1a8fa356-3105-47a5-a525-f4819d9140c3,2844.05,Guatemala,México,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.105.219,WiFi
7f9df1a7-fb20-4446-a33e-36d9cda45016,Usuario 77,user77@example.com,502-55000065,"Zona 6, Ciudad de Guatemala",1.39,Cliente,d054609f-8560-4214-9bba-b8df142f1ac9,9596.05,Guatemala,Panamá,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.74.48,Cable Ethernet
b8643555-06da-41d1-acd3-fdcd12e0d644,Usuario 34,user34@example.com,502-55000022,"Zona 8, Ciudad de Guatemala",5.5,Cliente,2624ce31-1ec9-443d-aac8-1eb9e99d85de,3760.23,Guatemala,España,G&T,9c528eb9-8ff5-41c1-847c-a7397855a63b,Transacción inusual,2025-02-28,3.0,True,Normal,192.168.64.78,Datos móviles
7d6ec107-4af9-409d-bf73-971d218b37e3,Pedro Sánchez,pedro.sánchez@example.com,502-55000006,"Zona 7, Ciudad de Guatemala",9.79,Cliente,6f25df85-39f8-4454-b7be-3418f38b9248,7625.41,Guatemala,EE.UU.,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.29.13,Cable Ethernet
81c871e6-a91c-4885-9d55-78f7250e8207,Usuario 58,user58@example.com,502-55000046,"Zona 2, Ciudad de Guatemala",6.61,Cliente,79f43197-3655-46ae-8728-774ce9ff515a,9935.88,Guatemala,Panamá,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.236.30,Datos móviles
4a8eef3d-4c82-4e97-b989-abd5927d3b28,Usuario 24,user24@example.com,502-55000012,"Zona 13, Ciudad de Guatemala",5.89,Cliente,7c21548e-83a8-4171-931e-1f0c1b4be931,7926.42,Guatemala,EE.UU.,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.165.235,VPN
294e4a01-e87f-4bf2-a75f-a5a99cb20937,Usuario 39,user39@example.com,502-55000027,"Zona 13, Ciudad de Guatemala",2.81,Cliente,846e4b59-73cc-413a-9bbf-416f4884736e,2962.38,Guatemala,Panamá,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.10.190,Cable Ethernet
314cd995-4721-4d34-879d-e98f1cb54a35,Ricardo Ramírez,ricardo.ramírez@example.com,502-55000008,"Zona 9, Ciudad de Guatemala",5.59,Cliente,e860dd7d-f3ce-4052-9d95-fecaae792c27,7086.18,Guatemala,Colombia,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.8.140,VPN
34cae6de-409b-4510-b5c8-afd87c087876,Usuario 16,user16@example.com,502-55000004,"Zona 5, Ciudad de Guatemala",1.84,Cliente,c4c5d2ea-9659-462a-a3df-e6ec1071d1cb,2872.08,Guatemala,México,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.142.30,VPN
27ab8f47-87f3-4e38-b2a7-c5e993bff173,Ana Rodríguez,ana.rodríguez@example.com,502-55000001,"Zona 2, Ciudad de Guatemala",3.84,Cliente,fec40479-159c-44c7-933d-ef2c6e071d66,4770.96,Guatemala,Colombia,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.44.238,Cable Ethernet
2ed482ac-6673-41fd-b62d-6c10590bf556,Usuario 18,user18@example.com,502-55000006,"Zona 7, Ciudad de Guatemala",7.07,Cliente,e6fba2e0-ff61-4c0d-9fb6-ceeaf14f21aa,5775.93,Guatemala,México,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.204.199,VPN
cd1a65e4-7b99-41ad-b4a7-4f1aba1eb12f,Usuario 63,user63@example.com,502-55000051,"Zona 7, Ciudad de Guatemala",7.08,Cliente,f28618f4-94b5-48fd-b009-6c3882327551,2008.59,Guatemala,EE.UU.,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.38.89,VPN
650293ae-f5a1-4cec-acc1-64e2c81ccbd6,Usuario 85,user85@example.com,502-55000073,"Zona 14, Ciudad de Guatemala",8.02,Cliente,195bf569-dc76-403f-b03c-413984997b0e,8025.88,Guatemala,Panamá,BAC,53c6ca38-ab87-4718-ac37-3fce80e5f6f9,Alerta automática,2025-02-28,3.0,False,Normal,192.168.231.206,WiFi
56694307-c333-4fb4-8248-cc50bb5bb907,Usuario 96,user96@example.com,502-55000084,"Zona 10, Ciudad de Guatemala",2.42,Cliente,61a2d5c8-7055-4fdd-8e33-e7b220c24610,6315.94,Guatemala,México,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.141.28,VPN
2b24d55a-625c-4309-a8f8-6853420e49c5,Sofía Méndez,sofía.méndez@example.com,502-55000009,"Zona 10, Ciudad de Guatemala",3.78,Cliente,9b3188cb-ed9a-44f1-9b3d-a6fa8ce8d9a2,8180.62,Guatemala,España,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.202.195,VPN
8c0250b6-4a72-4184-98ad-44f8c0e83fd5,Usuario 60,user60@example.com,502-55000048,"Zona 4, Ciudad de Guatemala",3.24,Cliente,39f2627c-400e-4c02-8b59-555a38fa909c,5698.57,Guatemala,EE.UU.,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.240.127,VPN
d03095c8-e93a-49ac-bdfb-8f79a3884df4,Usuario 30,user30@example.com,502-55000018,"Zona 4, Ciudad de Guatemala",9.65,Cliente,5bcb06bc-9d6f-46eb-be26-6ebd69a1ae15,4944.13,Guatemala,EE.UU.,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.250.20,Datos móviles
bcacd15c-6419-4cf1-ae0b-5e8c0fa24c8f,Usuario 81,user81@example.com,502-55000069,"Zona 10, Ciudad de Guatemala",9.8,Cliente,778cf95b-c2bc-46eb-9eda-4486997b1496,2946.83,Guatemala,Panamá,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.135.97,WiFi
bf07aef2-1ba7-4548-ad37-ca2ab955f088,Usuario 89,user89@example.com,502-55000077,"Zona 3, Ciudad de Guatemala",6.61,Cliente,c52b03b1-6644-4daf-972d-0c42546b5274,4772.67,Guatemala,EE.UU.,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.158.239,WiFi
b8643555-06da-41d1-acd3-fdcd12e0d644,Usuario 34,user34@example.com,502-55000022,"Zona 8, Ciudad de Guatemala",5.5,Cliente,fb0212c7-caa4-4fb5-a84d-b70b7cc5f149,5764.34,Guatemala,Panamá,Banrural,33cf2c02-0bc1-44af-a25e-acad376137df,Transacción inusual,2025-02-28,2.0,True,Normal,192.168.166.164,Cable Ethernet
bf07aef2-1ba7-4548-ad37-ca2ab955f088,Usuario 89,user89@example.com,502-55000077,"Zona 3, Ciudad de Guatemala",6.61,Cliente,f018bfe7-6e53-4ca3-af5f-ceea18c391e9,8365.57,Guatemala,España,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.89.142,Cable Ethernet
6f8fc2d3-ff05-4815-8ba7-4eecd025767a,Usuario 15,user15@example.com,502-55000003,"Zona 4, Ciudad de Guatemala",5.87,Cliente,f7004a4c-f3e9-4867-be38-6f4baf35ebd3,1432.33,Guatemala,México,BAC,4afbfe28-f830-4fcb-aa04-a1ece8e56239,Alerta automática,2025-02-28,4.0,True,Normal,192.168.160.208,Datos móviles
bf07aef2-1ba7-4548-ad37-ca2ab955f088,Usuario 89,user89@example.com,502-55000077,"Zona 3, Ciudad de Guatemala",6.61,Cliente,8141f755-3d15-40d3-863f-5df9967af4e1,9683.49,Guatemala,España,Banrural,8a34db7f-d4bf-431c-93b0-082347984988,Fraude detectado,2025-02-28,1.0,True,Normal,192.168.187.4,WiFi
66201892-19fa-4a92-ba7e-8fa04c9d00fb,Usuario 73,user73@example.com,502-55000061,"Zona 2, Ciudad de Guatemala",9.62,Cliente,913c04fe-b686-434e-bb5a-da3434063854,277.01,Guatemala,España,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.254.200,WiFi
34cae6de-409b-4510-b5c8-afd87c087876,Usuario 16,user16@example.com,502-55000004,"Zona 5, Ciudad de Guatemala",1.84,Cliente,bba3f257-fe23-4fe5-b360-5c3b6b626ce8,4870.84,Guatemala,Panamá,BAC,2ed19ced-6de0-4e74-847e-5fc99aa07c47,Fraude detectado,2025-02-28,3.0,False,Normal,192.168.121.228,Cable Ethernet
ebe2ac10-92f9-436b-a57a-654610193d0e,Jorge Herrera,jorge.herrera@example.com,502-55000004,"Zona 5, Ciudad de Guatemala",4.91,Cliente,44e442ce-6f87-4c08-9ba7-834536bb5206,5732.93,Guatemala,Panamá,BAC,b9425f10-0ecf-4754-b697-5ba0b0c07445,Transacción inusual,2025-02-28,4.0,True,Normal,192.168.42.33,WiFi
3fe018c8-6dfc-4076-bf56-7f7db8a790e4,Luis Gómez,luis.gómez@example.com,502-55000002,"Zona 3, Ciudad de Guatemala",1.87,Cliente,67a2da86-0ce6-4659-a366-383fdcc85209,5232.06,Guatemala,México,G&T,7dec9dc8-8816-44bd-bd0d-19a4f614f3dc,Transacción inusual,2025-02-28,4.0,True,Normal,192.168.84.182,WiFi
65a6ac9f-277d-49ba-a6db-5902b1c6dcc5,Usuario 21,user21@example.com,502-55000009,"Zona 10, Ciudad de Guatemala",7.59,Cliente,b160d7a0-9a06-4cae-962d-3dce9d2c59b0,6269.74,Guatemala,España,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.201.12,WiFi
ec5811b0-638d-4ffc-bdc1-88553cc55ede,Usuario 14,user14@example.com,502-55000002,"Zona 3, Ciudad de Guatemala",8.36,Cliente,06162a40-698f-4b0f-873d-e87a1d3f5a4f,5742.83,Guatemala,México,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.176.236,WiFi
6d866581-9736-4745-8ab5-8632cb785616,María Fernández,maría.fernández@example.com,502-55000003,"Zona 4, Ciudad de Guatemala",7.69,Cliente,97e8397a-1692-42fc-8e19-eeff39368b5a,6504.03,Guatemala,Panamá,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.107.231,VPN
7752443e-5b35-44d1-9308-69fb10dd96d3,Usuario 35,user35@example.com,502-55000023,"Zona 9, Ciudad de Guatemala",9.5,Cliente,48a2af8c-b1d4-4150-8a26-870e9f760539,885.47,Guatemala,Colombia,BI,37b13f34-f30b-462b-ae3a-a28615e9c34d,Transacción inusual,2025-02-28,1.0,True,Normal,192.168.177.189,VPN
6ac46fa0-dd1a-403c-b9a6-f25d215b4aeb,Julio García Salas,julio.garcia@example.com,502-55001000,"Zona 11, Ciudad de Guatemala",2.55,Admin,b993cda4-cbb0-4501-860a-f155a99074c6,1962.83,Guatemala,EE.UU.,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Admin,192.168.17.218,Datos móviles
31e46d4c-5f68-4f3f-b8d5-237fe168307e,Usuario 37,user37@example.com,502-55000025,"Zona 11, Ciudad de Guatemala",9.37,Cliente,aaec6f00-485e-4d0b-821f-7917f91100ed,4600.84,Guatemala,México,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.56.42,Cable Ethernet
2b24d55a-625c-4309-a8f8-6853420e49c5,Sofía Méndez,sofía.méndez@example.com,502-55000009,"Zona 10, Ciudad de Guatemala",2.26,Cliente,4190db89-74cd-4639-9208-d693fe11817f,8486.08,Guatemala,España,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.90.4,WiFi
3fe018c8-6dfc-4076-bf56-7f7db8a790e4,Luis Gómez,luis.gómez@example.com,502-55000002,"Zona 3, Ciudad de Guatemala",6.23,Cliente,40e866dd-dd78-47d8-ab66-55c384e98a2f,520.77,Guatemala,España,BI,05731612-2529-4b44-b520-1556acefea4c,Transacción inusual,2025-02-28,4.0,False,Normal,192.168.225.81,Datos móviles
